Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
55,100,30,0,3.3116,146.23,8.3186,0,0.8,0,0.0024782,11.131,0.31449,60453,66117,6.4732,298.09,206.32,0.8942,0,0,35,0,1.0362,0.19277,0,0,0.60972,0,0,0,1,0,0,1
55,100,30,0,14.576,76.651,0.83186,0,0.8,0,0.0024338,11.115,0.34608,60456,66129,6.4458,298.04,192.56,0.8987,0,0,35,0,1.0494,0.19262,0,0,0.61283,0,0,0,1,0,0,1
55,100,30,0,36.709,64.921,0.083186,0,0.8,0,0.0024254,11.118,0.37787,60464,66146,6.4525,298.02,187.37,0.90319,0,0,35,0,1.0471,0.19264,0,0,0.61592,0,0,0,1,0,0,1
55,100,30,0,56.132,60.534,0.0083186,0,0.8,0,0.0024296,11.11,0.40979,60476,66167,6.4757,298.02,185.45,0.90768,0,0,35,0,1.0484,0.19261,0,0,0.61902,0,0,0,1,0,0,1
55,100,30,0,66.33,59.256,0.00083186,0,0.8,0,0.0024094,11.125,0.44188,60490,66189,6.5012,298.01,182.5,0.91215,0,0,35,0,1.0342,0.19275,0,0,0.62211,0,0,0,1,0,0,1
55,100,30,0,66.376,56.364,0.0001,0,0.8,0,0.0023936,11.102,0.47421,60504,66212,6.524,298.01,183.92,0.91659,0,0,35,0,1.0364,0.19272,0,0,0.62517,0,0,0,1,0,0,1
55,100,30,0,57.31,58.468,0.0001,0,0.8,0,0.002402,11.047,0.50659,60516,66232,6.5406,298.01,184.02,0.92103,0,0,35,0,1.0505,0.19257,0,0,0.62823,0,0,0,1,0,0,1
55,100,30,0,41.621,59.019,0.0001,0,0.8,0,0.0023991,10.99,0.53908,60524,66250,6.5441,298.01,183.05,0.92545,0,0,35,0,1.0668,0.19239,0,0,0.63129,0,0,0,1,0,0,1
55,100,30,0,24.526,58.313,0.0001,0,0.8,0,0.0024404,10.894,0.57148,60530,66264,6.5245,298.01,183.73,0.9299,0,0,35,0,1.0858,0.19218,0,0,0.63436,0,0,0,1,0,0,1
55,100,30,0,15.331,59.531,0.0001,0,0.8,0,0.0023918,10.868,0.60441,60533,66276,6.4915,298.01,182.95,0.93435,0,0,35,0,1.087,0.19216,0,0,0.63743,0,0,0,1,0,0,1
55,100,37,0,19.281,58.998,0.0001,0,0.8,0,0.0028943,10.466,0.63302,60539,66291,6.4656,298.03,189.63,0.93925,0,0,35,0,1.1755,0.19123,0,0,0.64082,0,0,0,1,0,0,1
55,100,37,0,33.522,67.556,0.0001,0,0.8,0,0.0028877,10.453,0.66181,60548,66309,6.462,298.04,190.32,0.94439,0,0,35,0,1.1887,0.19109,0,0,0.64437,0,0,0,1,0,0,1
55,100,37,0,49.158,69.452,0.0001,0,0.8,0,0.0028808,10.427,0.69085,60559,66330,6.4743,298.03,188.09,0.94955,0,0,35,0,1.2007,0.19095,0,0,0.64793,0,0,0,1,0,0,1
55,100,37,0,59.926,68.025,0.0001,0,0.8,0,0.002889,10.409,0.72008,60573,66354,6.4914,298.02,186.56,0.95471,0,0,35,0,1.2038,0.19091,0,0,0.6515,0,0,0,1,0,0,1
55,100,37,0,63.859,67.243,0.0001,0,0.8,0,0.0028983,10.378,0.74925,60588,66378,6.5091,298.02,186.22,0.95989,0,0,35,0,1.1991,0.19095,0,0,0.65508,0,0,0,1,0,0,1
55,100,37,0,60.751,67.694,0.0001,0,0.8,0,0.0029637,10.302,0.77775,60602,66401,6.5238,298.02,186.55,0.96512,0,0,35,0,1.2126,0.1908,0,0,0.65869,0,0,0,1,0,0,1
55,100,37,0,51.777,68.881,0.0001,0,0.8,0,0.0029531,10.258,0.80673,60614,66423,6.5331,298.02,186.72,0.97036,0,0,35,0,1.2212,0.1907,0,0,0.66232,0,0,0,1,0,0,1
55,100,37,0,39.09,69.91,0.0001,0,0.8,0,0.0029436,10.208,0.83608,60624,66442,6.5332,298.02,184.75,0.97559,0,0,35,0,1.2272,0.19063,0,0,0.66593,0,0,0,1,0,0,1
55,100,37,0,26.351,68.342,0.0001,0,0.8,0,0.0028722,10.181,0.86648,60631,66459,6.5164,298.01,183.3,0.98076,0,0,35,0,1.2336,0.19055,0,0,0.6695,0,0,0,1,0,0,1
55,100,37,0,20.352,67.195,0.0001,0,0.8,0,0.0028236,10.168,0.89768,60637,66474,6.4898,298.02,184.66,0.98586,0,0,35,0,1.2271,0.19061,0,0,0.67303,0,0,0,1,0,0,1
55,100,37,0,25.002,69.291,0.0001,0,0.9,0,0.0029244,10.912,0.92791,60644,66491,6.4719,298.02,187.38,0.99102,0,0,35,0,1.2442,0.19042,0,0,0.6766,0,0,0,1,0,0,1
55,100,37,0,36.745,73.147,0.0001,0,0.9,0,0.002928,10.884,0.95844,60653,66509,6.471,298.02,186.45,0.99623,0,0,35,0,1.2508,0.19034,0,0,0.6802,0,0,0,1,0,0,1
55,100,37,0,48.819,72.88,0.0001,0,0.9,0,0.0029197,10.868,0.98934,60665,66530,6.4821,298.02,185.92,1.0015,0,0,35,0,1.246,0.19038,0,0,0.68381,0,0,0,1,0,0,1
55,100,37,0,56.479,73.067,0.0001,0,0.9,0,0.0028475,10.887,1.0214,60678,66553,6.4976,298.02,185.01,1.0066,0,0,35,0,1.237,0.19046,0,0,0.68739,0,0,0,1,0,0,1
55,100,37,0,57.95,72.71,0.0001,0,0.9,0,0.0028624,10.84,1.0534,60691,66576,6.5121,298.02,185.83,1.0118,0,0,35,0,1.2487,0.19033,0,0,0.69096,0,0,0,1,0,0,1
55,100,37,0,53.621,74.351,0.0001,0,0.9,0,0.0028404,10.793,1.0859,60704,66598,6.5229,298.02,186.22,1.0169,0,0,35,0,1.262,0.19018,0,0,0.69452,0,0,0,1,0,0,1
55,100,37,0,44.99,75.524,0.0001,0,0.9,0,0.0028377,10.747,1.1186,60715,66619,6.5269,298.02,184.64,1.0221,0,0,35,0,1.267,0.19012,0,0,0.69807,0,0,0,1,0,0,1
55,100,37,0,34.765,74.376,0.0001,0,0.9,0,0.0028576,10.659,1.1512,60724,66637,6.5208,298.01,183.66,1.0272,0,0,35,0,1.2854,0.18992,0,0,0.70164,0,0,0,1,0,0,1
55,100,37,0,26.998,73.785,0.0001,0,0.9,0,0.0028424,10.6,1.1844,60731,66654,6.5046,298.01,182.63,1.0324,0,0,35,0,1.3001,0.18976,0,0,0.70522,0,0,0,1,0,0,1
55,100,37,0,25.73,72.991,0.0001,0,0.9,0,0.0027592,10.599,1.2188,60738,66671,6.4877,298,180.07,1.0375,0,0,35,0,1.3012,0.18974,0,0,0.70876,0,0,0,1,0,0,1
55,100,43,0,31.162,70.202,0.0001,0,0.9,0,0.0032457,10.222,1.2466,60747,66690,6.4779,298.02,186.15,1.043,0,0,35,0,1.3778,0.18893,0,0,0.71259,0,0,0,1,0,0,1
55,100,43,0,40.493,77.645,0.0001,0,0.9,0,0.0032033,10.224,1.2752,60758,66711,6.4805,298.02,185.5,1.0488,0,0,35,0,1.388,0.18881,0,0,0.71656,0,0,0,1,0,0,1
55,100,43,0,48.759,77.465,0.0001,0,0.9,0,0.0030818,10.258,1.3056,60771,66734,6.489,298.01,183.95,1.0544,0,0,35,0,1.3786,0.1889,0,0,0.72047,0,0,0,1,0,0,1
55,100,43,0,53.657,76.277,0.0001,0,0.9,0,0.0030262,10.257,1.337,60785,66758,6.4991,298,180.87,1.06,0,0,35,0,1.3688,0.18899,0,0,0.72433,0,0,0,1,0,0,1
55,100,43,0,54.514,73.041,0.0001,0,0.9,0,0.0030025,10.233,1.3689,60799,66782,6.508,298,180.44,1.0655,0,0,35,0,1.3701,0.18897,0,0,0.72817,0,0,0,1,0,0,1
55,100,43,0,51.828,72.664,0.0001,0,0.9,0,0.002992,10.188,1.4009,60812,66805,6.5137,298,179.14,1.071,0,0,35,0,1.3774,0.18888,0,0,0.73201,0,0,0,1,0,0,1
55,100,43,0,46.865,71.107,0.0001,0,0.9,0,0.0029846,10.116,1.4331,60825,66828,6.5151,298,179.61,1.0766,0,0,35,0,1.3879,0.18876,0,0,0.73586,0,0,0,1,0,0,1
55,100,43,0,41.368,71.555,0.0001,0,0.9,0,0.0029408,10.07,1.4661,60836,66849,6.512,298,179.88,1.0822,0,0,35,0,1.3965,0.18866,0,0,0.73971,0,0,0,1,0,0,1
55,100,43,0,37.091,71.779,0.0001,0,0.9,0,0.0029452,10.003,1.499,60847,66870,6.5048,298,181.37,1.0877,0,0,35,0,1.4103,0.1885,0,0,0.74357,0,0,0,1,0,0,1
55,100,43,0,35.711,73.517,0.0001,0,0.9,0,0.0029316,9.9636,1.5323,60857,66890,6.4958,298,181,1.0933,0,0,35,0,1.4167,0.18843,0,0,0.74743,0,0,0,1,0,0,1
55,100,43,0,37.898,73.165,0.0001,0,0.9,0,0.0029082,9.9692,1.566,60867,66911,6.4901,298,179.51,1.0988,0,0,35,0,1.4021,0.18857,0,0,0.75127,0,0,0,1,0,0,1
55,100,43,0,42.375,71.456,0.0001,0,0.9,0,0.0028879,9.9624,1.6001,60879,66933,6.4886,298,179.22,1.1043,0,0,35,0,1.3934,0.18865,0,0,0.75509,0,0,0,1,0,0,1
55,100,43,0,47.457,71.028,0.0001,0,0.9,0,0.0028738,9.927,1.6347,60892,66955,6.4924,298,181.22,1.1098,0,0,35,0,1.3961,0.18861,0,0,0.75891,0,0,0,1,0,0,1
55,100,43,0,50.981,73.316,0.0001,0,0.9,0,0.0028785,9.8786,1.6695,60905,66979,6.4987,298.01,182.81,1.1154,0,0,35,0,1.4068,0.18849,0,0,0.76274,0,0,0,1,0,0,1
55,100,43,0,52.032,75.315,0.0001,0,0.9,0,0.0028399,9.853,1.7049,60918,67002,6.5051,298.01,182.16,1.1209,0,0,35,0,1.4136,0.18841,0,0,0.76655,0,0,0,1,0,0,1
55,100,43,0,50.509,74.812,0.0001,0,0.9,0,0.0028399,9.8086,1.7406,60931,67026,6.5099,298,181.49,1.1264,0,0,35,0,1.4139,0.18839,0,0,0.77037,0,0,0,1,0,0,1
55,100,43,0,47.076,74.246,0.0001,0,0.9,0,0.0027832,9.7685,1.7773,60944,67048,6.5104,298.01,183,1.1318,0,0,35,0,1.4256,0.18826,0,0,0.77418,0,0,0,1,0,0,1
55,100,43,0,43.432,76.258,0.0001,0,0.9,0,0.0027881,9.6977,1.8141,60956,67070,6.5067,298.01,183.71,1.1373,0,0,35,0,1.4432,0.18807,0,0,0.77798,0,0,0,1,0,0,1
55,100,43,0,41.285,77.419,0.0001,0,0.9,0,0.0027841,9.638,1.8512,60967,67092,6.501,298.01,183.68,1.1428,0,0,35,0,1.46,0.18788,0,0,0.7818,0,0,0,1,0,0,1
55,100,43,0,41.395,77.818,0.0001,0,0.9,0,0.0027513,9.6006,1.889,60978,67113,6.4964,298.01,182.45,1.1483,0,582.88,35,1791.8,1.4707,0.18776,1.7406,14.355,0.7856,0,36.742,0,1,0,0,1
55,100,47,0,43.357,76.767,0.0001,0,0.9,0,0.0029993,9.362,1.9234,60991,67136,6.4915,298.02,185.57,1.154,0,0,35,0,1.5154,0.18728,0,0,0.78958,0,0,0,1,0,0,1
55,100,47,0,47.267,80.856,0.0001,0,0.9,0,0.00298,9.3331,1.9581,61004,67160,6.4914,298.02,185.71,1.1599,0,0,35,0,1.5243,0.18718,0,0,0.79364,0,0,0,1,0,0,1
55,100,47,0,51.221,81.633,0.0001,0,0.9,0,0.003019,9.2714,1.9923,61018,67185,6.4935,298.02,184.68,1.1658,0,0,35,0,1.5339,0.18706,0,0,0.79774,0,0,0,1,0,0,1
55,100,47,0,54.331,81.091,0.0001,0,0.9,0,0.0029774,9.2421,2.0274,61033,67210,6.4973,298.01,183.68,1.1717,0,0,35,0,1.5455,0.18693,0,0,0.80183,0,0,0,1,0,0,1
55,100,47,0,55.931,80.476,0.0001,0,0.9,0,0.0029933,9.2116,2.0624,61048,67235,6.5012,298.01,183.21,1.1775,0,0,35,0,1.546,0.18691,0,0,0.80592,0,0,0,1,0,0,1
55,100,47,0,55.973,80.38,0.0001,0,0.9,0,0.0029165,9.2073,2.0987,61063,67261,6.5053,298.01,183.21,1.1834,0,0,35,0,1.5542,0.18682,0,0,0.80997,0,0,0,1,0,0,1
55,100,47,0,54.386,80.767,0.0001,0,0.9,0,0.0028485,9.2127,2.1362,61078,67286,6.5082,298.01,181.8,1.1891,0,0,35,0,1.5522,0.18683,0,0,0.81395,0,0,0,1,0,0,1
55,100,47,0,51.616,79.435,0.0001,0,0.9,0,0.0028229,9.1663,2.1746,61092,67311,6.5094,298,180.83,1.1948,0,0,35,0,1.5664,0.18667,0,0,0.81789,0,0,0,1,0,0,1
55,100,47,0,48.382,78.498,0.0001,0,0.9,0,0.0027899,9.1103,2.2135,61105,67335,6.5087,298.01,182.5,1.2004,0,0,35,0,1.5883,0.18643,0,0,0.82181,0,0,0,1,0,0,1
55,100,47,0,45.439,80.605,0.0001,0,0.9,0,0.0027627,9.0602,2.2532,61118,67358,6.5049,298.01,182.41,1.206,0,0,35,0,1.5972,0.18633,0,0,0.82573,0,0,0,1,0,0,1
55,100,47,0,43.994,80.743,0.0001,0,0.9,0,0.0026716,9.0738,2.2944,61131,67381,6.5012,298,180.41,1.2116,0,0,35,0,1.5884,0.18641,0,0,0.82959,0,0,0,1,0,0,1
55,100,47,0,44.046,78.597,0.0001,0,0.9,0,0.002617,9.0794,2.3367,61144,67405,6.4969,297.99,178.01,1.2171,0,0,35,0,1.5837,0.18645,0,0,0.8334,0,0,0,1,0,0,1
55,100,47,0,45.818,75.76,0.0001,0,0.9,0,0.0025961,9.046,2.3797,61157,67428,6.4936,297.99,176.89,1.2225,0,0,35,0,1.5945,0.18632,0,0,0.83717,0,0,0,1,0,0,1
55,100,47,0,48.884,74.168,0.0001,0,0.9,0,0.0025667,9.0568,2.423,61170,67452,6.4934,297.99,176.22,1.2279,0,0,35,0,1.5874,0.18639,0,0,0.84091,0,0,0,1,0,0,1
55,100,47,0,52.028,72.937,0.0001,0,0.9,0,0.0025035,9.0841,2.4672,61184,67476,6.4968,297.98,174.88,1.2331,0,0,35,0,1.5815,0.18644,0,0,0.84459,0,0,0,1,0,0,1
55,100,47,0,53.822,70.804,0.0001,0,0.9,0,0.002441,9.1263,2.5121,61199,67501,6.5009,297.98,174.72,1.2383,0,0,35,0,1.5614,0.18664,0,0,0.8482,0,0,0,1,0,0,1
55,100,47,0,53.971,69.927,0.0001,0,0.9,0,0.0024493,9.0884,2.5573,61214,67526,6.5037,297.99,176.15,1.2435,0,0,35,0,1.5603,0.18664,0,0,0.85179,0,0,0,1,0,0,1
55,100,47,0,53.008,70.922,0.0001,0,0.9,0,0.0024397,9.0688,2.6026,61228,67551,6.5054,297.99,177.94,1.2486,0,0,35,0,1.5568,0.18667,0,0,0.85537,0,0,0,1,0,0,1
55,100,47,0,51.371,72.487,0.0001,0,0.9,0,0.0024206,9.0465,2.6483,61242,67575,6.5059,298,179.29,1.2537,0,0,35,0,1.5567,0.18666,0,0,0.85893,0,0,0,1,0,0,1
55,100,47,0,49.521,73.753,0.0001,0,0.9,0,0.0023928,9.0338,2.6945,61256,67599,6.5059,298,179.41,1.2588,0,0,35,0,1.5488,0.18673,0,0,0.86247,0,0,0,1,0,0,1
60,100,51,0,47.699,73.73,0.0001,0,1.1,0,0.0026557,10.675,2.7379,61272,67626,6.5023,298.01,183.02,1.1668,10,0,35,0,1.5817,0.18794,0,0,0.87104,0,0,0,1,0,0,1
60,100,51,0,47.328,77.953,0.0001,0,1.1,0,0.0026278,10.656,2.7818,61288,67653,6.4994,298.01,184.38,1.167,10,0,35,0,1.5666,0.18808,0,0,0.87122,0,0,0,1,0,0,1
60,100,51,0,48.076,79.849,0.0001,0,1.1,0,0.0026016,10.629,2.8264,61304,67680,6.4984,298.02,185.92,1.1717,10,0,35,0,1.5646,0.18809,0,0,0.87477,0,0,0,1,0,0,1
60,100,51,0,49.216,82.194,0.0001,0,1.1,0,0.002552,10.629,2.8721,61321,67707,6.4989,298.02,185.01,1.1766,10,0,35,0,1.5644,0.18809,0,0,0.8785,0,0,0,1,0,0,1
60,100,51,0,50.188,81.793,0.0001,0,1.1,0,0.0025437,10.595,2.9178,61337,67734,6.4997,298.01,184.32,1.1816,10,0,35,0,1.5705,0.18802,0,0,0.88223,0,0,0,1,0,0,1
60,100,51,0,50.818,81.592,0.0001,0,1.1,0,0.0024444,10.642,2.9648,61354,67761,6.5014,298.01,184.49,1.1864,10,0,35,0,1.5513,0.18819,0,0,0.8859,0,0,0,1,0,0,1
60,100,51,0,50.78,82.333,0.0001,0,1.1,0,0.0024498,10.603,3.012,61371,67788,6.5033,298.01,184.57,1.1912,10,0,35,0,1.5495,0.1882,0,0,0.88954,0,0,0,1,0,0,1
60,100,51,0,49.961,82.97,0.0001,0,1.1,0,0.0024258,10.567,3.0599,61388,67816,6.5044,298.01,184.48,1.196,10,0,35,0,1.5615,0.18808,0,0,0.89318,0,0,0,1,0,0,1
60,100,51,0,48.736,83.42,0.0001,0,1.1,0,0.002467,10.502,3.1074,61404,67843,6.5037,298.01,183.66,1.2008,10,0,35,0,1.5593,0.18809,0,0,0.89684,0,0,0,1,0,0,1
60,100,51,0,47.8,82.975,0.0001,0,1.1,0,0.0024881,10.447,3.1553,61420,67869,6.5012,298.01,182.99,1.2057,10,0,35,0,1.5686,0.18799,0,0,0.90052,0,0,0,1,0,0,1
60,100,51,0,47.832,82.635,0.0001,0,1.1,0,0.002441,10.442,3.2039,61436,67896,6.4987,298,180.62,1.2105,10,0,35,0,1.564,0.18803,0,0,0.90419,0,0,0,1,0,0,1
60,100,51,0,48.868,80.155,0.0001,0,1.1,0,0.0024012,10.423,3.2531,61453,67923,6.497,298,181.35,1.2153,10,0,35,0,1.5643,0.18801,0,0,0.90783,0,0,0,1,0,0,1
60,100,51,0,50.577,81.126,0.0001,0,1.1,0,0.0024028,10.379,3.3024,61469,67951,6.4973,298,181.39,1.2201,10,0,35,0,1.5822,0.18783,0,0,0.91146,0,0,0,1,0,0,1
60,100,51,0,52.182,81.285,0.0001,0,1.1,0,0.0023657,10.387,3.3521,61486,67978,6.4993,298,179.6,1.2248,10,0,35,0,1.583,0.18782,0,0,0.91506,0,0,0,1,0,0,1
60,100,51,0,52.99,79.284,0.0001,0,1.1,0,0.0023284,10.398,3.4024,61504,68006,6.5014,297.99,176.95,1.2295,10,0,35,0,1.5784,0.18785,0,0,0.91861,0,0,0,1,0,0,1
60,100,51,0,52.952,76.065,0.0001,0,1.1,0,0.002267,10.399,3.4536,61521,68034,6.5037,297.99,176.22,1.2341,10,0,35,0,1.577,0.18786,0,0,0.92211,0,0,0,1,0,0,1
60,100,51,0,51.98,74.815,0.0001,0,1.1,0,0.002235,10.394,3.5052,61538,68061,6.5048,297.99,177,1.2387,10,0,35,0,1.563,0.18798,0,0,0.92559,0,0,0,1,0,0,1
60,100,51,0,50.576,75.239,0.0001,0,1.1,0,0.0021937,10.39,3.5576,61555,68088,6.5058,297.99,176.99,1.2432,10,0,35,0,1.572,0.18789,0,0,0.92901,0,0,0,1,0,0,1
60,100,51,0,48.795,74.767,0.0001,0,1.1,0,0.0021805,10.324,3.6105,61571,68115,6.5043,298,179.54,1.2477,10,0,35,0,1.5828,0.18778,0,0,0.93243,0,0,0,1,0,0,1
60,100,51,0,47.584,77.392,0.0001,0,1.1,0,0.0021404,10.318,3.6635,61587,68141,6.5024,298,179.65,1.2522,10,0,35,0,1.5875,0.18772,0,0,0.93582,0,0,0,1,0,0,1
60,100,57,0,47.143,77.354,0.0001,0,1.1,0,0.0023683,10.014,3.715,61604,68170,6.4975,298.01,184.1,1.2569,10,0,35,0,1.6338,0.18727,0,0,0.93942,0,0,0,1,0,0,1
60,100,57,0,48.675,82.58,0.0001,0,1.1,0,0.0023673,9.9889,3.7669,61622,68198,6.4941,298.02,184.82,1.2618,10,0,35,0,1.6396,0.18721,0,0,0.94311,0,0,0,1,0,0,1
60,100,57,0,51.549,83.82,0.0001,0,1.1,0,0.0023916,9.9318,3.8187,61640,68227,6.4931,298.01,183.64,1.2667,10,0,35,0,1.6462,0.18713,0,0,0.94684,0,0,0,1,0,0,1
60,100,57,0,54.813,82.973,0.0001,0,1.1,0,0.0024119,9.8633,3.8702,61659,68257,6.4942,298.02,185.48,1.2716,10,0,35,0,1.6599,0.18699,0,0,0.9506,0,0,0,1,0,0,1
60,100,57,0,57.654,85.629,0.0001,0,1.1,0,0.0023723,9.8907,3.9224,61678,68287,6.4965,298.01,184.61,1.2765,10,0,35,0,1.647,0.18711,0,0,0.95434,0,0,0,1,0,0,1
60,100,57,0,59.565,85.209,0.0001,0,1.1,0,0.0023769,9.8655,3.9748,61698,68318,6.4991,298.01,184.15,1.2814,10,0,35,0,1.6452,0.18711,0,0,0.95806,0,0,0,1,0,0,1
60,100,57,0,60.441,85.245,0.0001,0,1.1,0,0.0023604,9.8573,4.0275,61718,68348,6.5014,298,181.13,1.2863,10,0,35,0,1.637,0.18718,0,0,0.96177,0,0,0,1,0,0,1
60,100,57,0,60.41,82.144,0.0001,0,1.1,0,0.0023654,9.8069,4.0801,61737,68379,6.5036,298,180.18,1.2912,10,0,35,0,1.6505,0.18705,0,0,0.96548,0,0,0,1,0,0,1
60,100,57,0,59.478,81.205,0.0001,0,1.1,0,0.0023496,9.7827,4.1332,61757,68410,6.5049,298,179.83,1.2961,10,0,35,0,1.652,0.18702,0,0,0.96918,0,0,0,1,0,0,1
60,100,57,0,58.034,80.787,0.0001,0,1.1,0,0.0022954,9.7847,4.1867,61776,68440,6.5058,298,180.82,1.3009,10,0,35,0,1.6537,0.187,0,0,0.97284,0,0,0,1,0,0,1
60,100,57,0,56.246,81.92,0.0001,0,1.1,0,0.0022925,9.7437,4.2402,61796,68470,6.5054,297.99,178.62,1.3057,10,0,35,0,1.6551,0.18697,0,0,0.97649,0,0,0,1,0,0,1
60,100,57,0,54.598,79.339,0.0001,0,1.1,0,0.0022491,9.7502,4.2937,61814,68500,6.5048,297.99,177.04,1.3104,10,0,35,0,1.646,0.18705,0,0,0.98012,0,0,0,1,0,0,1
60,100,57,0,53.183,77.294,0.0001,0,1.1,0,0.0022258,9.7356,4.3474,61833,68529,6.503,297.99,177.09,1.3152,10,0,35,0,1.6482,0.18702,0,0,0.98371,0,0,0,1,0,0,1
60,100,57,0,52.511,76.974,0.0001,0,1.1,0,0.0021931,9.7259,4.4014,61851,68558,6.5021,297.99,176.86,1.3198,10,0,35,0,1.6429,0.18706,0,0,0.98728,0,0,0,1,0,0,1
60,100,57,0,52.173,76.275,0.0001,0,1.1,0,0.002135,9.7591,4.4558,61869,68587,6.5019,297.99,177.08,1.3245,10,0,35,0,1.6339,0.18714,0,0,0.99079,0,0,0,1,0,0,1
60,100,57,0,51.951,76.103,0.0001,0,1.1,0,0.0021059,9.7375,4.5106,61887,68616,6.5015,297.99,176.93,1.329,10,0,35,0,1.6405,0.18707,0,0,0.99427,0,0,0,1,0,0,1
60,100,57,0,51.876,75.491,0.0001,0,1.1,0,0.0021477,9.6446,4.5651,61905,68645,6.4998,298,179.43,1.3336,10,0,35,0,1.6606,0.18687,0,0,0.99777,0,0,0,1,0,0,1
60,100,57,0,52.467,78.029,0.0001,0,1.1,0,0.0021758,9.5813,4.6196,61924,68674,6.4978,298,179.98,1.3383,10,0,35,0,1.6646,0.18682,0,0,1.0013,0,0,0,1,0,0,1
60,100,57,0,53.871,78.507,0.0001,0,1.1,0,0.0022049,9.5102,4.674,61942,68703,6.497,298,179.14,1.343,10,0,35,0,1.6774,0.18669,0,0,1.0049,0,0,0,1,0,0,1
60,100,57,0,55.576,77.45,0.0001,0,1.1,0,0.0021898,9.4777,4.7286,61961,68733,6.4967,298,180.51,1.3477,10,430.4,35,1791.7,1.6896,0.18656,4.5106,18.267,1.0085,0,51.547,0,1,0,0,1
60,100,61,0,57.419,78.938,0.0001,0,1.1,0,0.0023553,9.2295,4.7821,61981,68764,6.4954,298.02,185.84,1.3526,10,0,35,0,1.7341,0.18613,0,0,1.0122,0,0,0,1,0,0,1
60,100,61,0,59.78,85.246,0.0001,0,1.1,0,0.0022718,9.3036,4.8364,62002,68796,6.4955,298.02,184.93,1.3575,10,0,35,0,1.724,0.18622,0,0,1.016,0,0,0,1,0,0,1
60,100,61,0,62.102,84.749,0.0001,0,1.1,0,0.0022815,9.2675,4.8903,62023,68828,6.4959,298.01,184.58,1.3624,10,0,35,0,1.7239,0.18621,0,0,1.0197,0,0,0,1,0,0,1
60,100,61,0,64.247,84.95,0.0001,0,1.1,0,0.0022809,9.2498,4.9442,62044,68861,6.4974,298.01,183.93,1.3673,10,0,35,0,1.7189,0.18625,0,0,1.0235,0,0,0,1,0,0,1
60,100,61,0,65.793,84.733,0.0001,0,1.1,0,0.0022657,9.2481,4.9982,62066,68894,6.4997,298.01,184.13,1.3722,10,0,35,0,1.7222,0.18621,0,0,1.0272,0,0,0,1,0,0,1
60,100,61,0,66.443,85.453,0.0001,0,1.1,0,0.0022557,9.2266,5.0525,62088,68927,6.501,298.01,184.4,1.3771,10,0,35,0,1.7133,0.18628,0,0,1.0309,0,0,0,1,0,0,1
60,100,61,0,66.563,86.261,0.0001,0,1.1,0,0.0022498,9.1848,5.1068,62109,68960,6.5022,298.01,183.09,1.3819,10,0,35,0,1.7188,0.18622,0,0,1.0346,0,0,0,1,0,0,1
60,100,61,0,66.205,85.23,0.0001,0,1.1,0,0.0022295,9.1775,5.1616,62131,68992,6.5041,298.01,183.89,1.3868,10,0,35,0,1.7137,0.18626,0,0,1.0383,0,0,0,1,0,0,1
60,100,61,0,65.087,86.565,0.0001,0,1.1,0,0.0022325,9.1441,5.2162,62153,69025,6.5062,298.01,182.18,1.3916,10,0,35,0,1.7209,0.18618,0,0,1.042,0,0,0,1,0,0,1
60,100,61,0,63.138,84.982,0.0001,0,1.1,0,0.0022149,9.1176,5.2711,62174,69057,6.5076,298.01,182.83,1.3964,10,0,35,0,1.7252,0.18613,0,0,1.0456,0,0,0,1,0,0,1
60,100,61,0,60.62,86.038,0.0001,500,1.1,0,0.0022263,10.999,5.3177,62295,69189,6.5048,297.88,145.77,1.4012,10,0,35,0,1.357,0.18963,0,0,1.0493,0,0,0,1,0,0,1
60,100,61,0,59.236,25.811,148.22,500,1.1,0,0.0022107,11.029,5.3643,62415,69321,6.5023,298.35,282.21,1.406,10,0,35,0,1.3133,0.19004,0,0,1.0529,0,0,0,1,0,0,1
60,100,61,0,58.832,182.93,14.822,500,1.1,0,0.00222,11.022,5.4107,62535,69452,6.5002,298.05,193.69,1.4108,10,0,35,0,1.3088,0.19007,0,0,1.0566,0,0,0,1,0,0,1
60,100,61,0,59.271,88.486,1.4822,500,1.1,0,0.0022015,11.077,5.4574,62656,69584,6.4983,297.92,155.78,1.4156,10,0,35,0,1.2936,0.19021,0,0,1.0603,0,0,0,1,0,0,1
60,100,61,0,60.465,26.546,68.341,500,1.1,0,0.0021723,11.133,5.504,62776,69715,6.4977,298.13,217.42,1.4204,10,0,35,0,1.2884,0.19025,0,0,1.0639,0,0,0,1,0,0,1
60,100,61,0,61.916,96.525,6.8341,500,1.1,0,0.0021636,11.171,5.5507,62897,69847,6.4977,297.99,177.58,1.4251,10,0,35,0,1.2718,0.1904,0,0,1.0675,0,0,0,1,0,0,1
60,100,61,0,63.35,53.166,0.68341,500,1.1,0,0.0021324,11.22,5.5976,63018,69980,6.4988,297.93,159.14,1.4299,10,0,35,0,1.2577,0.19052,0,0,1.0711,0,0,0,1,0,0,1
