X0,X1,X2,X3,X4,X5,X6,Y
10.6,77154,85671,1.61,1.12,0.19,1.33,29.26
33.98,77222,85748,1.61,1.12,0.19,1.33,29.28
10.19,77290,85824,1.61,1.14,0.19,1.33,29.29
61.37,77356,85900,1.61,1.17,0.19,1.33,29.31
33.47,77422,85974,1.61,1.16,0.19,1.33,29.32
10.04,77487,86048,1.61,1.16,0.19,1.33,29.34
32.63,77553,86123,1.61,1.16,0.19,1.33,29.35
9.79,77620,86199,1.61,1.16,0.19,1.33,29.36
60.28,77688,86275,1.61,1.17,0.19,1.33,29.38
31.53,77756,86352,1.61,1.15,0.19,1.33,29.39
9.46,77824,86429,1.61,1.16,0.19,1.33,29.4
2.84,77891,86505,1.61,1.17,0.19,1.33,29.42
0.85,77957,86580,1.61,1.16,0.19,1.33,29.43
29.02,78023,86655,1.61,1.16,0.19,1.33,29.45
8.71,78089,86729,1.61,1.16,0.19,1.33,29.46
57.34,78155,86804,1.61,1.16,0.19,1.33,29.47
28.99,78222,86880,1.61,1.15,0.19,1.33,29.48
8.7,78290,86957,1.61,1.14,0.19,1.33,29.5
2.61,78358,87034,1.61,1.14,0.19,1.33,29.51
0.78,78426,87111,1.61,1.13,0.19,1.33,29.52
26.66,78494,87187,1.61,1.12,0.19,1.33,29.53
8,78561,87263,1.61,1.12,0.19,1.33,29.54
53.94,78628,87339,1.61,1.12,0.19,1.33,29.55
25.9,78695,87416,1.61,1.12,0.19,1.33,29.57
7.77,78763,87492,1.61,1.11,0.19,1.33,29.58
2.33,78831,87569,1.61,1.1,0.19,1.33,29.59
0.7,78899,87646,1.61,1.11,0.19,1.33,29.6
0.21,78968,87723,1.61,1.11,0.19,1.34,29.61
0.06,79036,87801,1.61,1.11,0.19,1.34,29.62
27.68,79105,87878,1.61,1.12,0.19,1.34,29.63
8.3,79173,87955,1.61,1.09,0.19,1.34,29.64
54.09,79241,88032,1.61,1.09,0.19,1.34,29.65
28.01,79308,88108,1.61,1.07,0.19,1.34,29.66
8.4,79375,88184,1.61,1.07,0.19,1.34,29.67
2.52,79443,88260,1.62,1.08,0.19,1.34,29.68
0.76,79510,88336,1.62,1.08,0.19,1.34,29.69
24.68,79578,88412,1.62,1.08,0.19,1.34,29.7
7.4,79646,88489,1.62,1.08,0.19,1.34,29.7
49.85,79714,88566,1.62,1.07,0.19,1.34,29.71
14.96,79783,88644,1.62,1.07,0.19,1.34,29.72
81.37,79157,87921,1.61,1.06,0.19,1.33,29.73
57.77,78528,87196,1.59,1.04,0.19,1.32,29.74
27.97,77896,86468,1.58,1.05,0.19,1.31,29.75
8.39,77261,85736,1.57,1.08,0.19,1.3,29.76
2.52,76625,85005,1.55,1.08,0.19,1.29,29.77
0.76,75991,84274,1.54,1.07,0.19,1.27,29.79
26.15,75358,83546,1.53,1.06,0.19,1.26,29.8
7.85,74729,82820,1.51,1.03,0.19,1.25,29.81
56.92,74101,82097,1.5,1.01,0.19,1.24,29.82
29.48,73474,81374,1.49,0.99,0.19,1.23,29.83
8.84,73541,81450,1.48,0.97,0.19,1.23,29.84
2.65,73607,81525,1.48,0.97,0.19,1.23,29.85
0.8,73674,81601,1.48,0.96,0.19,1.23,29.86
32.36,73743,81678,1.48,0.96,0.19,1.23,29.87
9.71,73813,81757,1.48,0.96,0.19,1.23,29.87
66.24,73884,81836,1.48,0.94,0.19,1.23,29.88
36.44,73955,81917,1.48,0.92,0.19,1.23,29.89
10.93,74026,81996,1.48,0.92,0.19,1.23,29.9
35.34,74096,82075,1.48,0.94,0.19,1.23,29.9
10.6,74165,82152,1.49,0.95,0.19,1.23,29.91
66.26,74233,82229,1.49,0.95,0.19,1.23,29.92
38.03,74301,82306,1.49,0.96,0.19,1.23,29.93
11.41,74369,82383,1.49,0.95,0.19,1.23,29.94
37.46,74439,82462,1.49,0.95,0.19,1.23,29.95
11.24,74508,82540,1.49,0.94,0.19,1.23,29.95
68,74578,82619,1.49,0.94,0.19,1.23,29.96
41.58,74648,82698,1.49,0.96,0.19,1.23,29.97
12.47,74718,82777,1.49,0.96,0.19,1.23,29.98
40.74,74788,82856,1.49,0.95,0.19,1.23,29.99
12.22,74858,82935,1.49,0.95,0.19,1.23,29.99
70.91,74928,83014,1.49,0.95,0.19,1.23,30
46.67,74998,83093,1.49,0.93,0.19,1.23,30.01
14,75069,83172,1.49,0.93,0.19,1.23,30.01
43.51,75139,83251,1.49,0.93,0.19,1.23,30.02
13.05,75209,83330,1.49,0.94,0.19,1.23,30.03
69.35,75279,83409,1.49,0.95,0.19,1.23,30.04
45.4,75348,83488,1.49,0.94,0.19,1.23,30.04
13.62,75417,83566,1.49,0.95,0.19,1.23,30.05
39.57,75486,83644,1.49,0.95,0.19,1.23,30.06
15.38,75554,83722,1.49,0.94,0.19,1.24,30.07
4.62,75623,83800,1.49,0.94,0.19,1.24,30.08
1.38,75693,83879,1.49,0.94,0.19,1.24,30.08
0.42,75763,83958,1.49,0.94,0.19,1.24,30.09
0.12,75834,84039,1.49,0.95,0.19,1.24,30.1
0.04,75907,84121,1.5,0.96,0.19,1.24,30.11
31.02,75980,84204,1.5,0.95,0.19,1.24,30.11
9.31,76053,84286,1.5,0.96,0.19,1.24,30.12
62.15,76126,84368,1.5,0.97,0.19,1.24,30.13
39.03,76198,84450,1.5,0.98,0.19,1.24,30.13
325.27,60434,65703,0.78,0.87,0.19,0.54,0.02
97.58,60480,65757,0.78,0.75,0.2,0.55,0.05
599.32,60525,65811,0.79,0.75,0.2,0.55,0.08
432.03,60568,65862,0.79,0.76,0.2,0.55,0.11
300.06,60589,65892,0.79,0.79,0.2,0.56,0.13
90.02,60601,65911,0.8,0.82,0.2,0.56,0.16
421.77,60606,65926,0.8,0.84,0.19,0.56,0.19
300.33,60610,65937,0.81,0.84,0.19,0.56,0.22
217.48,60611,65946,0.81,0.85,0.19,0.57,0.25
162.95,60613,65957,0.82,0.84,0.19,0.57,0.28
48.89,60620,65972,0.82,0.83,0.2,0.57,0.31
262.29,60631,65992,0.82,0.83,0.2,0.58,0.34
204.56,60644,66013,0.83,0.82,0.2,0.58,0.37
161.18,60657,66035,0.83,0.82,0.2,0.58,0.4
134.12,60669,66055,0.84,0.82,0.2,0.58,0.44
114.29,60678,66072,0.84,0.83,0.2,0.59,0.47
34.29,60683,66086,0.85,0.83,0.2,0.59,0.5
203.46,60686,66097,0.85,0.83,0.2,0.59,0.53
163.87,60690,66109,0.85,0.83,0.19,0.6,0.57
137.81,60696,66124,0.86,0.83,0.19,0.6,0.6
119.96,60707,66144,0.86,0.89,0.19,0.6,0.63
118.05,60720,66166,0.87,0.9,0.19,0.61,0.66
113.69,60734,66188,0.87,0.89,0.19,0.61,0.69
111.81,60746,66210,0.88,0.89,0.19,0.61,0.72
106.93,60757,66229,0.88,0.89,0.19,0.62,0.75
107.54,60764,66245,0.89,0.89,0.19,0.62,0.78
108.87,60770,66260,0.89,0.91,0.19,0.62,0.81
108.37,60776,66275,0.89,0.91,0.19,0.63,0.84
107.39,60784,66292,0.9,0.92,0.19,0.63,0.88
105.73,60794,66311,0.9,0.92,0.19,0.63,0.91
103.54,60806,66331,0.91,0.93,0.19,0.63,0.94
103.98,60818,66352,0.91,0.93,0.19,0.64,0.98
103.61,60829,66372,0.92,0.94,0.19,0.64,1.01
105.25,60838,66390,0.92,0.95,0.19,0.64,1.05
107.54,60846,66407,0.93,0.98,0.19,0.65,1.08
107.95,60852,66422,0.93,0.99,0.19,0.65,1.11
109.68,60860,66438,0.94,0.99,0.19,0.65,1.15
109.86,60868,66456,0.94,0.99,0.19,0.66,1.19
108.98,60879,66475,0.94,0.99,0.19,0.66,1.22
107.26,60890,66495,0.95,1.01,0.19,0.66,1.26
103.97,60902,66517,0.95,1.05,0.19,0.67,1.29
114.3,60914,66537,0.96,1.06,0.19,0.67,1.33
121.34,60924,66557,0.96,1.05,0.19,0.67,1.36
128.21,60933,66575,0.97,1.05,0.19,0.68,1.4
130.08,60942,66593,0.97,1.05,0.19,0.68,1.43
129.78,60951,66612,0.98,1.04,0.19,0.68,1.47
131.04,60961,66631,0.98,1.04,0.19,0.69,1.51
130.93,60972,66651,0.99,1.05,0.19,0.69,1.55
129.14,60984,66672,0.99,1.04,0.19,0.69,1.58
124.65,60996,66693,0.99,1.05,0.19,0.7,1.62
119.06,61007,66713,1,1.04,0.19,0.7,1.66
116.44,61017,66732,1,1.04,0.19,0.7,1.7
114.6,61027,66751,1.01,1.05,0.19,0.7,1.74
115.3,61036,66769,1.01,1.06,0.19,0.71,1.78
116.32,61045,66788,1.02,1.05,0.19,0.71,1.83
115.69,61055,66807,1.02,1.06,0.19,0.71,1.87
116.29,61066,66826,1.02,1.08,0.19,0.72,1.91
116.66,61076,66846,1.03,1.08,0.19,0.72,1.95
117.26,61087,66866,1.03,1.09,0.19,0.72,1.99
114.66,61097,66885,1.04,1.1,0.19,0.73,2.03
109.78,61108,66905,1.04,1.13,0.19,0.73,2.07
112.51,61118,66924,1.05,1.14,0.19,0.73,2.11
114.81,61129,66944,1.05,1.13,0.19,0.73,2.16
113.25,61140,66965,1.06,1.11,0.19,0.74,2.2
109.73,61152,66986,1.06,1.1,0.19,0.74,2.24
106.39,61164,67007,1.06,1.09,0.19,0.74,2.29
102.46,61175,67028,1.07,1.1,0.19,0.75,2.33
100.79,61187,67048,1.07,1.11,0.19,0.75,2.37
101.5,61198,67069,1.08,1.12,0.19,0.75,2.42
104.33,61208,67088,1.08,1.12,0.19,0.76,2.46
106.05,61219,67108,1.08,1.11,0.19,0.76,2.5
105.69,61230,67128,1.09,1.11,0.19,0.76,2.55
105.8,61241,67148,1.09,1.11,0.19,0.76,2.59
106.93,61252,67169,1.1,1.1,0.19,0.77,2.64
106.82,61263,67189,1.1,1.09,0.19,0.77,2.69
107.8,61275,67210,1.11,1.1,0.19,0.77,2.73
110.75,61286,67230,1.11,1.11,0.19,0.78,2.78
112.14,61297,67250,1.11,1.12,0.19,0.78,2.82
113.85,61307,67270,1.12,1.11,0.19,0.78,2.87
113.81,61318,67290,1.12,1.11,0.19,0.78,2.91
115.31,61331,67312,1.04,1.11,0.19,0.79,2.96
120.95,61345,67336,1.04,1.09,0.19,0.79,3.01
124.38,61359,67359,1.04,1.07,0.19,0.8,3.05
124.29,61373,67382,1.05,1.07,0.19,0.8,3.1
126.13,61387,67406,1.05,1.07,0.19,0.8,3.15
129.07,61401,67428,1.05,1.09,0.19,0.8,3.19
130.87,61414,67451,1.06,1.1,0.19,0.81,3.24
129.55,61427,67474,1.06,1.1,0.19,0.81,3.29
125.59,61441,67497,1.07,1.11,0.19,0.81,3.33
120.37,61455,67520,1.07,1.11,0.19,0.82,3.38
118.58,61469,67544,1.07,1.11,0.19,0.82,3.43
116.84,61484,67568,1.08,1.12,0.19,0.82,3.48
115.38,61498,67591,1.08,1.12,0.19,0.82,3.52
113.49,61512,67615,1.09,1.15,0.19,0.83,3.57
111.17,61525,67638,1.09,1.16,0.19,0.83,3.62
110.27,61539,67661,1.09,1.17,0.19,0.83,3.67
107.53,61552,67684,1.1,1.16,0.19,0.84,3.72
103.23,61566,67707,1.1,1.16,0.19,0.84,3.76
100.32,61580,67730,1.1,1.18,0.19,0.84,3.81
102.26,61594,67754,1.11,1.19,0.19,0.85,3.86
107.11,61609,67779,1.11,1.25,0.19,0.85,3.9
113.27,61625,67805,1.12,1.24,0.19,0.85,3.95
117.27,61640,67831,1.12,1.24,0.19,0.86,4
119.59,61656,67857,1.13,1.23,0.19,0.86,4.04
120.17,61672,67883,1.13,1.23,0.19,0.86,4.09
122,61689,67909,1.13,1.22,0.19,0.87,4.14
122.34,61705,67935,1.14,1.24,0.19,0.87,4.19
123.42,61720,67960,1.14,1.23,0.19,0.87,4.24
122.76,61736,67986,1.15,1.24,0.19,0.87,4.29
118.56,61752,68012,1.15,1.25,0.19,0.88,4.33
117.64,61769,68038,1.16,1.26,0.19,0.88,4.38
114.63,61785,68064,1.16,1.26,0.19,0.88,4.43
113.56,61802,68091,1.16,1.26,0.19,0.89,4.48
110.45,61818,68118,1.17,1.27,0.19,0.89,4.53
107.73,61835,68144,1.17,1.27,0.19,0.89,4.58
109.18,61851,68171,1.18,1.26,0.19,0.9,4.63
108.76,61867,68197,1.18,1.27,0.19,0.9,4.68
111.7,61883,68223,1.18,1.27,0.19,0.9,4.74
112.91,61899,68248,1.19,1.29,0.19,0.91,4.79
113.85,61914,68274,1.19,1.29,0.19,0.91,4.84
116.47,61931,68300,1.2,1.32,0.19,0.91,4.89
121.14,61947,68328,1.2,1.33,0.19,0.92,4.94
125.06,61964,68355,1.21,1.34,0.19,0.92,4.99
126.26,61982,68383,1.21,1.33,0.19,0.92,5.04
126.78,62000,68412,1.21,1.33,0.19,0.93,5.09
125.25,62019,68440,1.22,1.32,0.19,0.93,5.14
118.66,62037,68468,1.22,1.34,0.19,0.93,5.2
113.39,62054,68496,1.23,1.35,0.19,0.94,5.25
107.81,62071,68524,1.23,1.35,0.19,0.94,5.3
102.63,62088,68551,1.23,1.36,0.19,0.94,5.35
30.79,62204,68677,1.24,1.05,0.19,0.95,5.4
150.25,62321,68805,1.24,1.02,0.19,0.95,5.44
98.83,62439,68933,1.25,1.02,0.19,0.95,5.48
66.03,62558,69062,1.25,1.02,0.19,0.96,5.52
47.92,62677,69192,1.26,1.02,0.19,0.96,5.57
14.38,62797,69322,1.26,1,0.19,0.96,5.61
80.46,62917,69452,1.26,1,0.19,0.96,5.65
63.92,63037,69582,1.27,1,0.19,0.97,5.69
49.72,63156,69711,1.27,1.01,0.19,0.97,5.74
41.31,63274,69841,1.28,1.03,0.19,0.97,5.78
37.84,63394,69970,1.28,1.07,0.19,0.98,5.82
39.61,63513,70101,1.29,1.08,0.19,0.98,5.86
39.23,63633,70231,1.29,1.08,0.19,0.98,5.9
37.92,63753,70362,1.3,1.09,0.19,0.99,5.95
36.85,63874,70494,1.3,1.08,0.19,0.99,5.99
35.29,63996,70627,1.3,1.06,0.19,1,6.03
33.27,64119,70760,1.31,1.07,0.19,1,6.07
33.19,64241,70893,1.31,1.07,0.19,1,6.11
33.07,64364,71026,1.32,1.08,0.19,1.01,6.16
32.1,64486,71159,1.32,1.09,0.19,1.01,6.2
33.25,64607,71291,1.33,1.09,0.19,1.01,6.24
33.94,64729,71423,1.33,1.1,0.19,1.02,6.28
34.2,64851,71555,1.33,1.12,0.19,1.02,6.32
34.6,64972,71688,1.34,1.13,0.19,1.02,6.36
35.72,65093,71820,1.34,1.15,0.19,1.03,6.4
38.18,65215,71952,1.35,1.14,0.19,1.03,6.45
38.46,65336,72084,1.35,1.14,0.19,1.03,6.49
38.34,65458,72216,1.36,1.14,0.19,1.04,6.53
38.4,65579,72349,1.36,1.13,0.19,1.04,6.57
38.62,65701,72482,1.37,1.12,0.19,1.04,6.61
37.6,65825,72616,1.37,1.17,0.19,1.05,6.65
41.92,65949,72752,1.37,1.19,0.19,1.05,6.7
44.31,66074,72888,1.38,1.19,0.19,1.05,6.74
46.44,66199,73024,1.38,1.18,0.19,1.06,6.78
47.69,66326,73162,1.39,1.18,0.19,1.06,6.82
48.87,66452,73300,1.39,1.19,0.19,1.06,6.86
50.42,66580,73438,1.4,1.21,0.19,1.07,6.9
52.94,66707,73577,1.4,1.23,0.19,1.07,6.94
54.75,66834,73716,1.41,1.24,0.19,1.07,6.98
59.05,66962,73855,1.41,1.25,0.19,1.08,7.02
62.09,67089,73994,1.42,1.27,0.19,1.08,7.06
64.84,67217,74133,1.42,1.26,0.19,1.09,7.1
64.87,67344,74272,1.43,1.26,0.19,1.09,7.14
63.58,67472,74411,1.43,1.24,0.19,1.09,7.18
61.61,67599,74550,1.44,1.28,0.19,1.1,7.23
60.76,67727,74689,1.44,1.28,0.19,1.1,7.27
60.34,67854,74828,1.45,1.28,0.19,1.1,7.31
59.24,67981,74966,1.45,1.27,0.19,1.11,7.35
56.75,68107,75104,1.46,1.28,0.19,1.11,7.4
55.6,68234,75242,1.46,1.29,0.19,1.12,7.44
54.38,68360,75380,1.47,1.31,0.19,1.12,7.48
55.14,68487,75518,1.47,1.33,0.19,1.12,7.52
55.52,68613,75656,1.48,1.31,0.19,1.13,7.57
54.62,68739,75794,1.48,1.32,0.19,1.13,7.61
56.05,68865,75932,1.49,1.3,0.19,1.13,7.65
56.43,68992,76070,1.49,1.29,0.19,1.14,7.7
55.74,69118,76208,1.5,1.28,0.19,1.14,7.74
54.01,69245,76346,1.5,1.26,0.19,1.15,7.78
51.37,69372,76484,1.5,1.27,0.19,1.15,7.83
49.74,69499,76622,1.51,1.26,0.19,1.15,7.87
48.97,69626,76761,1.51,1.27,0.19,1.16,7.91
48.14,69753,76900,1.52,1.25,0.19,1.16,7.96
46.18,69881,77039,1.52,1.25,0.19,1.16,8
44.17,70008,77178,1.53,1.27,0.19,1.17,8.05
43.71,70135,77317,1.53,1.27,0.19,1.17,8.09
43.65,70263,77456,1.54,1.27,0.19,1.17,8.13
44.8,70390,77594,1.54,1.26,0.19,1.18,8.18
46.11,70517,77733,1.55,1.27,0.19,1.18,8.22
47.52,70643,77871,1.55,1.26,0.19,1.18,8.26
46.35,70770,78009,1.56,1.26,0.19,1.19,8.31
47.06,70897,78147,1.56,1.28,0.19,1.19,8.35
49.16,71024,78286,1.56,1.28,0.19,1.19,8.4
51.54,71151,78425,1.57,1.28,0.19,1.2,8.44
53.78,71279,78564,1.57,1.26,0.19,1.2,8.48
55.72,71406,78702,1.58,1.24,0.19,1.21,8.53
54.9,71534,78842,1.58,1.26,0.19,1.21,8.57
54.3,71662,78981,1.59,1.26,0.19,1.21,8.61
53.48,71790,79121,1.59,1.26,0.19,1.22,8.66
53.88,71919,79261,1.6,1.28,0.19,1.22,8.7
53.69,72047,79401,1.6,1.3,0.19,1.22,8.74
54.13,72176,79542,1.6,1.3,0.19,1.23,8.79
54.01,72306,79683,1.61,1.3,0.19,1.23,8.83
55.1,72436,79825,1.61,1.32,0.19,1.23,8.88
56.3,72566,79967,1.62,1.31,0.19,1.24,8.92
55.42,72697,80109,1.62,1.31,0.19,1.24,8.97
52.75,72828,80252,1.63,1.32,0.19,1.24,9.01
50.38,72959,80394,1.63,1.3,0.19,1.25,9.05
47.5,73090,80537,1.64,1.32,0.19,1.25,9.1
45.56,73221,80680,1.64,1.34,0.19,1.25,9.14
44.15,73352,80823,1.65,1.36,0.19,1.26,9.19
43.4,73485,80967,1.65,1.37,0.19,1.26,9.24
43.72,73617,81111,1.65,1.35,0.19,1.26,9.28
41.9,73750,81256,1.66,1.35,0.19,1.27,9.32
40.28,73884,81401,1.66,1.33,0.19,1.27,9.37
37.44,74017,81546,1.67,1.32,0.19,1.27,9.41
34.18,74150,81691,1.67,1.34,0.19,1.28,9.46
32.96,74283,81835,1.68,1.35,0.19,1.28,9.5
31.46,74416,81980,1.68,1.35,0.19,1.28,9.55
29.55,74548,82124,1.69,1.36,0.19,1.29,9.59
27.21,74680,82268,1.69,1.36,0.19,1.29,9.64
25.83,74812,82412,1.69,1.37,0.19,1.29,9.68
25.09,74944,82555,1.7,1.37,0.19,1.3,9.73
24.6,75076,82699,1.7,1.35,0.19,1.3,9.77
22.81,75208,82842,1.71,1.35,0.19,1.3,9.82
20.47,75339,82986,1.71,1.34,0.19,1.31,9.86
18.37,75471,83129,1.72,1.34,0.19,1.31,9.91
16.04,75603,83272,1.72,1.32,0.19,1.31,9.95
13.2,75734,83414,1.72,1.31,0.19,1.32,10
10.48,75864,83556,1.73,1.31,0.19,1.32,10.04
3.14,75995,83698,1.73,1.32,0.19,1.32,10.08
20.99,76125,83841,1.74,1.37,0.19,1.33,10.13
22.68,76256,83983,1.74,1.39,0.19,1.33,10.17
23.35,76386,84125,1.75,1.4,0.19,1.33,10.22
23.14,76517,84267,1.75,1.39,0.19,1.34,10.26
23.02,76647,84409,1.75,1.39,0.19,1.34,10.31
22.77,76778,84552,1.76,1.39,0.19,1.34,10.35
22.06,76908,84694,1.76,1.38,0.19,1.35,10.39
20.01,77038,84836,1.77,1.39,0.19,1.35,10.44
17.85,77169,84978,1.77,1.38,0.19,1.35,10.48
15.67,77298,85119,1.78,1.41,0.19,1.36,10.52
15.67,77428,85260,1.78,1.43,0.19,1.36,10.57
16.81,77556,85401,1.78,1.43,0.19,1.36,10.61
18.22,77685,85542,1.79,1.43,0.19,1.37,10.66
18.36,77813,85682,1.79,1.43,0.19,1.37,10.7
17.65,77941,85822,1.8,1.44,0.19,1.37,10.74
17.56,77989,85881,1.8,1.74,0.19,1.38,10.8
47.96,78037,85941,1.81,1.8,0.18,1.38,10.85
73.31,78085,86001,1.81,1.81,0.18,1.38,10.91
94.4,78133,86061,1.81,1.81,0.18,1.39,10.96
109.5,78181,86121,1.82,1.81,0.18,1.39,11.02
120.85,78233,86187,1.82,2,0.18,1.39,11.07
146.22,78287,86254,1.83,2.03,0.18,1.4,11.13
164.18,78342,86322,1.84,2.06,0.18,1.4,11.18
182.24,78398,86392,1.84,2.05,0.18,1.41,11.24
196,78456,86464,1.85,2.06,0.18,1.41,11.29
205.07,78516,86537,1.85,2.05,0.18,1.42,11.34
209.16,78577,86613,1.86,2.07,0.18,1.42,11.4
212.51,78640,86689,1.86,2.06,0.18,1.43,11.45
215.76,78704,86767,1.87,2.05,0.18,1.43,11.5
219.06,78769,86846,1.88,2.04,0.18,1.43,11.56
220.41,78834,86925,1.88,2.03,0.18,1.44,11.61
221.38,78899,87004,1.89,2.04,0.18,1.44,11.66
218.69,78965,87083,1.89,2.05,0.18,1.45,11.71
219.81,79031,87162,1.9,2.05,0.18,1.45,11.77
223.2,79096,87241,1.9,2.06,0.18,1.46,11.82
223.37,79160,87320,1.91,2.07,0.18,1.46,11.87
218.63,79225,87398,1.92,2.08,0.18,1.46,11.93
214.59,79289,87476,1.92,2.09,0.18,1.47,11.98
203.48,79352,87553,1.93,2.11,0.18,1.47,12.04
192.79,79415,87629,1.93,2.11,0.18,1.48,12.09
182.58,79472,87697,1.94,1.84,0.18,1.48,12.14
54.78,79527,87764,1.94,1.8,0.18,1.48,12.19
244.16,79580,87827,1.95,1.79,0.18,1.49,12.24
226.42,79630,87888,1.95,1.79,0.18,1.49,12.29
193.57,79676,87944,1.95,1.82,0.18,1.49,12.34
169.27,79719,87998,1.96,1.84,0.18,1.5,12.39
145.6,79760,88050,1.96,1.84,0.18,1.5,12.44
127.68,79801,88102,1.96,1.84,0.18,1.5,12.49
38.3,79843,88155,1.97,1.83,0.18,1.5,12.54
163.14,79888,88211,1.97,1.84,0.18,1.51,12.59
157.99,79936,88269,1.97,1.84,0.18,1.51,12.64
145.86,79986,88331,1.98,1.85,0.18,1.51,12.69
132.98,80038,88393,1.98,1.83,0.18,1.52,12.74
119.87,80090,88456,1.99,1.82,0.18,1.52,12.79
109.13,80142,88519,1.99,1.83,0.18,1.52,12.84
100.89,80193,88580,1.99,1.84,0.18,1.52,12.89
93.32,80242,88640,2,1.84,0.18,1.53,12.94
89.06,80288,88697,2,1.84,0.18,1.53,12.99
85.65,80333,88753,2,1.84,0.18,1.53,13.04
82.38,80377,88807,2.01,1.85,0.18,1.53,13.09
79.63,80420,88861,2.01,1.87,0.18,1.54,13.14
77.36,80464,88915,2.01,1.87,0.18,1.54,13.19
74.63,80509,88972,2.02,1.87,0.18,1.54,13.24
72.23,80557,89030,2.02,1.86,0.18,1.54,13.29
21.67,80606,89090,2.02,1.84,0.18,1.55,13.34
100.07,80657,89152,2.03,1.83,0.18,1.55,13.38
97.8,80709,89214,2.03,1.82,0.18,1.55,13.43
89.44,80761,89277,2.03,1.81,0.18,1.56,13.48
81.1,80813,89339,2.04,1.82,0.18,1.56,13.53
75.67,80864,89400,2.04,1.84,0.18,1.56,13.58
74.95,80913,89461,2.04,1.83,0.18,1.56,13.63
74.04,80961,89519,2.05,1.84,0.18,1.57,13.67
73.63,81008,89577,2.05,1.84,0.18,1.57,13.72
71.09,81055,89636,2.05,1.84,0.18,1.57,13.77
70.02,81103,89694,2.06,1.87,0.18,1.57,13.82
71.42,81151,89753,2.06,1.87,0.18,1.58,13.87
72.34,81200,89813,2.06,1.87,0.18,1.58,13.92
72.61,81250,89874,2.07,1.84,0.18,1.58,13.97
70.68,81300,89935,2.07,1.85,0.18,1.58,14.02
70.72,81350,89995,2.07,1.84,0.18,1.59,14.07
70.01,81398,90054,2.08,1.85,0.18,1.59,14.12
69.03,81446,90113,2.08,1.84,0.18,1.59,14.16
69.21,81494,90171,2.08,1.83,0.18,1.59,14.21
67.9,81540,90228,2.09,1.83,0.18,1.6,14.26
66.66,81586,90284,2.09,1.84,0.18,1.6,14.3
65.9,81632,90340,2.09,1.85,0.18,1.6,14.35
64.64,81678,90396,2.1,1.85,0.18,1.6,14.4
64.16,81724,90453,2.1,1.83,0.18,1.61,14.44
61.87,81771,90510,2.1,1.84,0.18,1.61,14.49
58.42,81818,90567,2.11,1.83,0.18,1.61,14.53
54.06,81867,90626,1.72,1.76,0.19,1.64,14.58
49.64,81915,90684,1.7,1.71,0.19,1.62,14.62
46.65,81964,90744,1.7,1.71,0.19,1.62,14.66
45.52,82013,90803,1.7,1.73,0.19,1.62,14.71
45.27,82062,90863,1.7,1.74,0.19,1.63,14.75
44.62,82112,90922,1.71,1.72,0.19,1.63,14.8
42.4,82161,90982,1.71,1.7,0.19,1.63,14.84
40.03,82210,91041,1.71,1.71,0.19,1.63,14.89
38.46,82258,91099,1.71,1.72,0.19,1.64,14.93
37.92,82307,91158,1.71,1.71,0.19,1.64,14.98
36.82,82354,91216,1.72,1.71,0.19,1.64,15.02
35.38,82402,91273,1.72,1.72,0.19,1.64,15.06
33.76,82449,91331,1.72,1.73,0.19,1.64,15.11
33.16,82497,91388,1.72,1.74,0.19,1.65,15.15
32.38,82544,91445,1.73,1.75,0.19,1.65,15.19
32.2,82591,91503,1.73,1.76,0.19,1.65,15.24
33.43,82638,91560,1.73,1.77,0.19,1.65,15.28
35.38,82685,91618,1.73,1.77,0.19,1.65,15.33
36.27,82733,91675,1.73,1.78,0.19,1.66,15.37
36.08,82780,91733,1.74,1.79,0.19,1.66,15.42
36.75,82827,91791,1.74,1.79,0.19,1.66,15.46
36.94,82874,91848,1.74,1.79,0.19,1.66,15.5
37,82922,91906,1.74,1.76,0.19,1.67,15.55
35.01,82970,91965,1.75,1.76,0.19,1.67,15.59
33.95,83018,92023,1.75,1.77,0.19,1.67,15.63
33.82,83066,92081,1.75,1.77,0.19,1.67,15.68
33.32,83113,92138,1.75,1.79,0.19,1.67,15.72
33.07,83160,92196,1.75,1.81,0.19,1.68,15.76
32.58,83207,92252,1.76,1.84,0.19,1.68,15.81
33.67,83253,92309,1.76,1.83,0.19,1.68,15.85
34.86,83298,92365,1.76,1.82,0.19,1.68,15.89
35.67,83344,92421,1.76,1.82,0.19,1.68,15.93
37.59,83390,92477,1.77,1.84,0.19,1.69,15.98
40.13,83437,92535,1.77,1.84,0.19,1.69,16.02
42.84,83485,92593,1.77,1.86,0.19,1.69,16.07
45.32,83533,92652,1.77,1.86,0.19,1.69,16.11
46.41,83582,92711,1.78,1.87,0.19,1.7,16.15
47.14,83630,92769,1.78,1.85,0.19,1.7,16.19
47.23,83679,92828,1.78,1.88,0.19,1.7,16.23
48.43,83726,92886,1.78,1.88,0.19,1.7,16.28
49.24,83774,92944,1.78,1.87,0.19,1.7,16.32
49.68,83820,93000,1.79,1.88,0.19,1.71,16.36
50.65,83865,93056,1.79,1.88,0.19,1.71,16.4
50.37,83910,93111,1.79,1.88,0.19,1.71,16.44
49.57,83955,93166,1.79,1.88,0.19,1.71,16.48
48.9,84000,93221,1.79,1.87,0.19,1.71,16.52
47.06,84044,93276,1.8,1.87,0.19,1.72,16.56
45.43,84089,93331,1.8,1.87,0.19,1.72,16.6
